Hours;load_kw
4137;11.224
4138;6.224
4139;6.224
4140;8.024
4141;6.224
4142;6.474
4143;6.474
4144;4.074
4145;4.274
4146;46.394
4147;46.214
4148;51.514
4149;51.074
4150;52.824
4151;7.524
4152;2.524
4153;13.3
4154;13.3
4155;13.3
4156;13.3
4157;2.5
4158;5.024
4159;10.724
4160;14.624
4161;9.604
4162;4.604
4163;4.604
4164;6.404
4165;4.604
4166;4.854
4167;4.854
4168;4.074
4169;4.274
4170;1.394
4171;46.214
4172;51.214
4173;51.074
4174;52.824
4175;52.824
4176;2.524
4177;13.3
4178;13.3
4179;13.3
4180;13.3
4181;2.5
4182;5.024
4183;10.724
4184;14.624
4185;9.604
4186;4.604
4187;4.604
4188;6.404
4189;4.604
4190;4.854
4191;4.854
4192;4.074
4193;4.274
4194;1.394
4195;46.214
4196;51.214
4197;51.074
4198;52.824
4199;52.824
4200;2.524
4201;13.3
4202;13.3
4203;13.3
4204;13.3
4205;2.5
4206;5.024
4207;10.724
4208;14.624
4209;11.224
4210;6.224
4211;6.224
4212;8.024
4213;6.224
4214;6.474
4215;6.474
4216;4.074
4217;4.274
4218;46.394
4219;46.214
4220;51.514
4221;51.074
4222;52.824
4223;7.524
4224;2.524
4225;13.3
4226;13.3
4227;13.3
4228;13.3
4229;2.5
4230;5.024
4231;10.724
4232;14.624
4233;11.224
4234;6.224
4235;6.224
4236;8.024
4237;6.224
4238;6.474
4239;6.474
4240;4.074
4241;4.274
4242;46.394
4243;46.214
4244;51.514
4245;51.074
4246;52.824
4247;7.524
4248;2.524
4249;13.3
4250;13.3
4251;13.3
4252;13.3
4253;2.5
4254;5.024
4255;10.724
4256;14.624
4257;11.224
4258;6.224
4259;6.224
4260;8.024
4261;6.224
4262;6.474
4263;6.474
4264;4.074
4265;4.274
4266;46.394
4267;46.214
4268;51.514
4269;51.074
4270;52.824
4271;7.524
4272;2.524
4273;13.3
4274;13.3
4275;13.3
4276;13.3
4277;2.5
4278;5.024
4279;10.724
4280;14.624
4281;11.224
4282;6.224
4283;6.224
4284;8.024
4285;6.224
4286;6.474
4287;6.474
4288;4.074
4289;4.274
4290;46.394
4291;46.214
4292;51.514
4293;51.074
4294;52.824
4295;7.524
4296;2.524
4297;13.3
4298;13.3
4299;13.3
4300;13.3
4301;2.5
4302;5.024
4303;10.724
4304;14.624
4305;11.224
4306;6.224
4307;6.224
4308;8.024
4309;6.224
4310;6.474
4311;6.474
4312;4.074
4313;4.274
4314;46.394
4315;46.214
4316;51.514
4317;51.074
4318;52.824
4319;7.524
4320;2.524
4321;13.3
4322;13.3
4323;13.3
4324;13.3
4325;2.5
4326;5.024
4327;10.724
4328;14.624
4329;9.604
4330;4.604
4331;4.604
4332;6.404
4333;4.604
4334;4.854
4335;4.854
4336;4.074
4337;4.274
4338;1.394
4339;46.214
4340;51.214
4341;51.074
4342;52.824
4343;52.824
4344;2.524
4345;13.3
4346;13.3
4347;13.3
4348;13.3
4349;2.5
4350;5.024
4351;10.724
4352;14.624
4353;9.604
4354;4.604
4355;4.604
4356;6.404
4357;4.604
4358;4.854
4359;4.854
4360;4.074
4361;4.274
4362;1.394
4363;46.214
4364;51.214
4365;51.074
4366;52.824
4367;52.824
4368;2.524
4369;13.3
4370;13.3
4371;13.3
4372;13.3
4373;2.5
4374;5.024
4375;10.724
4376;14.624
4377;11.224
4378;6.224
4379;6.224
4380;8.024
4381;6.224
4382;6.474
4383;6.474
4384;4.074
4385;4.274
4386;46.394
4387;46.214
4388;51.514
4389;51.074
4390;52.824
4391;7.524
4392;2.524
4393;13.3
4394;13.3
4395;13.3
4396;13.3
4397;2.5
4398;5.024
4399;10.724
4400;14.624
4401;11.224
4402;6.224
4403;6.224
4404;8.024
4405;6.224
4406;6.474
4407;6.474
4408;4.074
4409;4.274
4410;46.394
4411;46.214
4412;51.514
4413;51.074
4414;52.824
4415;7.524
4416;2.524
4417;13.3
4418;13.3
4419;13.3
4420;13.3
4421;2.5
4422;5.024
4423;10.724
4424;14.624
4425;11.224
4426;6.224
4427;6.224
4428;8.024
4429;6.224
4430;6.474
4431;6.474
4432;4.074
4433;4.274
4434;46.394
4435;46.214
4436;51.514
4437;51.074
4438;52.824
4439;7.524
4440;2.524
4441;13.3
4442;13.3
4443;13.3
4444;13.3
4445;2.5
4446;5.024
4447;10.724
4448;14.624
4449;11.224
4450;6.224
4451;6.224
4452;8.024
4453;6.224
4454;6.474
4455;6.474
4456;4.074
4457;4.274
4458;46.394
4459;46.214
4460;51.514
4461;51.074
4462;52.824
4463;7.524
4464;2.524
4465;13.3
4466;13.3
4467;13.3
4468;13.3
4469;2.5
4470;5.024
4471;10.724
4472;14.624
4473;11.224
4474;6.224
4475;6.224
4476;8.024
4477;6.224
4478;6.474
4479;6.474
4480;4.074
4481;4.274
4482;46.394
4483;46.214
4484;51.514
4485;51.074
4486;52.824
4487;7.524
4488;2.524
4489;13.3
4490;13.3
4491;13.3
4492;13.3
4493;2.5
4494;5.024
4495;10.724
4496;14.624
4497;9.604
4498;4.604
4499;4.604
4500;6.404
4501;4.604
4502;4.854
4503;4.854
4504;4.074
4505;4.274
4506;1.394
4507;46.214
4508;51.214
4509;51.074
4510;52.824
4511;52.824
4512;2.524
4513;13.3
4514;13.3
4515;13.3
4516;13.3
4517;2.5
4518;5.024
4519;10.724
4520;14.624
4521;9.604
4522;4.604
4523;4.604
4524;6.404
4525;4.604
4526;4.854
4527;4.854
4528;4.074
4529;4.274
4530;1.394
4531;46.214
4532;51.214
4533;51.074
4534;52.824
4535;52.824
4536;2.524
4537;13.3
4538;13.3
4539;13.3
4540;13.3
4541;2.5
4542;5.024
4543;10.724
4544;14.624
4545;11.224
4546;6.224
4547;6.224
4548;8.024
4549;6.224
4550;6.474
4551;6.474
4552;4.074
4553;4.274
4554;46.394
4555;46.214
4556;51.514
4557;51.074
4558;52.824
4559;7.524
4560;2.524
4561;13.3
4562;13.3
4563;13.3
4564;13.3
4565;2.5
4566;5.024
4567;10.724
4568;14.624
4569;11.224
4570;6.224
4571;6.224
4572;8.024
4573;6.224
4574;6.474
4575;6.474
4576;4.074
4577;4.274
4578;46.394
4579;46.214
4580;51.514
4581;51.074
4582;52.824
4583;7.524
4584;2.524
4585;13.3
4586;13.3
4587;13.3
4588;13.3
4589;2.5
4590;5.024
4591;10.724
4592;14.624
4593;11.224
4594;6.224
4595;6.224
4596;8.024
4597;6.224
4598;6.474
4599;6.474
4600;4.074
4601;4.274
4602;46.394
4603;46.214
4604;51.514
4605;51.074
4606;52.824
4607;7.524
4608;2.524
4609;13.3
4610;13.3
4611;13.3
4612;13.3
4613;2.5
4614;5.024
4615;10.724
4616;14.624
4617;11.224
4618;6.224
4619;6.224
4620;8.024
4621;6.224
4622;6.474
4623;6.474
4624;4.074
4625;4.274
4626;46.394
4627;46.214
4628;51.514
4629;51.074
4630;52.824
4631;7.524
4632;2.524
4633;13.3
4634;13.3
4635;13.3
4636;13.3
4637;2.5
4638;5.024
4639;10.724
4640;14.624
4641;11.224
4642;6.224
4643;6.224
4644;8.024
4645;6.224
4646;6.474
4647;6.474
4648;4.074
4649;4.274
4650;46.394
4651;46.214
4652;51.514
4653;51.074
4654;52.824
4655;7.524
4656;2.524
4657;13.3
4658;13.3
4659;13.3
4660;13.3
4661;2.5
4662;5.024
4663;10.724
4664;14.624
4665;9.604
4666;4.604
4667;4.604
4668;6.404
4669;4.604
4670;4.854
4671;4.854
4672;4.074
4673;4.274
4674;1.394
4675;46.214
4676;51.214
4677;51.074
4678;52.824
4679;52.824
4680;2.524
4681;13.3
4682;13.3
4683;13.3
4684;13.3
4685;2.5
4686;5.024
4687;10.724
4688;14.624
4689;9.604
4690;4.604
4691;4.604
4692;6.404
4693;4.604
4694;4.854
4695;4.854
4696;4.074
4697;4.274
4698;1.394
4699;46.214
4700;51.214
4701;51.074
4702;52.824
4703;52.824
4704;2.524
4705;13.3
4706;13.3
4707;13.3
4708;13.3
4709;2.5
4710;5.024
4711;10.724
4712;14.624
4713;11.224
4714;6.224
4715;6.224
4716;8.024
4717;6.224
4718;6.474
4719;6.474
4720;4.074
4721;4.274
4722;46.394
4723;46.214
4724;51.514
4725;51.074
4726;52.824
4727;7.524
4728;2.524
4729;13.3
4730;13.3
4731;13.3
4732;13.3
4733;2.5
4734;5.024
4735;10.724
4736;14.624
4737;11.224
4738;6.224
4739;6.224
4740;8.024
4741;6.224
4742;6.474
4743;6.474
4744;4.074
4745;4.274
4746;46.394
4747;46.214
4748;51.514
4749;51.074
4750;52.824
4751;7.524
4752;2.524
4753;13.3
4754;13.3
4755;13.3
4756;13.3
4757;2.5
4758;5.024
4759;10.724
4760;14.624
4761;11.224
4762;6.224
4763;6.224
4764;8.024
4765;6.224
4766;6.474
4767;6.474
4768;4.074
4769;4.274
4770;46.394
4771;46.214
4772;51.514
4773;51.074
4774;52.824
4775;7.524
4776;2.524
4777;13.3
4778;13.3
4779;13.3
4780;13.3
4781;2.5
4782;5.024
4783;10.724
4784;14.624
4785;11.224
4786;6.224
4787;6.224
4788;8.024
4789;6.224
4790;6.474
4791;6.474
4792;4.074
4793;4.274
4794;46.394
4795;46.214
4796;51.514
4797;51.074
4798;52.824
4799;7.524
4800;2.524
4801;13.3
4802;13.3
4803;13.3
4804;13.3
4805;2.5
4806;5.024
4807;10.724
4808;14.624
4809;11.224
4810;6.224
4811;6.224
4812;8.024
4813;6.224
4814;6.474
4815;6.474
4816;4.074
4817;4.274
4818;46.394
4819;46.214
4820;51.514
4821;51.074
4822;52.824
4823;7.524
4824;2.524
4825;13.3
4826;13.3
4827;13.3
4828;13.3
4829;2.5
4830;5.024
4831;10.724
4832;14.624
4833;9.604
4834;4.604
4835;4.604
4836;6.404
4837;4.604
4838;4.854
4839;4.854
4840;4.074
4841;4.274
4842;1.394
4843;46.214
4844;51.214
4845;51.074
4846;52.824
4847;52.824
4848;2.524
4849;13.3
4850;13.3
4851;13.3
4852;13.3
4853;2.5
4854;5.024
4855;10.724
4856;14.624
4857;9.604
4858;4.604
4859;4.604
4860;6.404
4861;4.604
4862;4.854
4863;4.854
4864;4.074
4865;4.274
4866;1.394
4867;46.214
4868;51.214
4869;51.074
4870;52.824
4871;52.824
4872;2.524
4873;13.3
4874;13.3
4875;13.3
4876;13.3
4877;2.5
4878;5.024
4879;10.724
4880;14.624
4881;11.224
4882;6.224
4883;6.224
4884;8.024
4885;6.224
4886;6.474
4887;6.474
4888;4.074
4889;4.274
4890;46.394
4891;46.214
4892;51.514
4893;51.074
4894;52.824
4895;7.524
4896;2.524
4897;13.3
4898;13.3
4899;13.3
4900;13.3
4901;2.5
4902;5.024
4903;10.724
4904;14.624
4905;11.224
4906;6.224
4907;6.224
4908;8.024
4909;6.224
4910;6.474
4911;6.474
4912;4.074
4913;4.274
4914;46.394
4915;46.214
4916;51.514
4917;51.074
4918;52.824
4919;7.524
4920;2.524
4921;13.3
4922;13.3
4923;13.3
4924;13.3
4925;2.5
4926;5.024
4927;10.724
4928;14.624
4929;11.224
4930;6.224
4931;6.224
4932;8.024
4933;6.224
4934;6.474
4935;6.474
4936;4.074
4937;4.274
4938;46.394
4939;46.214
4940;51.514
4941;51.074
4942;52.824
4943;7.524
4944;2.524
4945;13.3
4946;13.3
4947;13.3
4948;13.3
4949;2.5
4950;5.024
4951;10.724
4952;14.624
4953;11.224
4954;6.224
4955;6.224
4956;8.024
4957;6.224
4958;6.474
4959;6.474
4960;4.074
4961;4.274
4962;46.394
4963;46.214
4964;51.514
4965;51.074
4966;52.824
4967;7.524
4968;2.524
4969;13.3
4970;13.3
4971;13.3
4972;13.3
4973;2.5
4974;5.024
4975;10.724
4976;14.624
4977;11.224
4978;6.224
4979;6.224
4980;8.024
4981;6.224
4982;6.474
4983;6.474
4984;4.074
4985;4.274
4986;46.394
4987;46.214
4988;51.514
4989;51.074
4990;52.824
4991;7.524
4992;2.524
4993;13.3
4994;13.3
4995;13.3
4996;13.3
4997;2.5
4998;5.024
4999;10.724
5000;14.624
5001;9.604
5002;4.604
5003;4.604
5004;6.404
5005;4.604
5006;4.854
5007;4.854
5008;4.074
5009;4.274
5010;1.394
5011;46.214
5012;51.214
5013;51.074
5014;52.824
5015;52.824
5016;2.524
5017;13.3
5018;13.3
5019;13.3
5020;13.3
5021;2.5
5022;5.024
5023;10.724
5024;14.624
5025;9.604
5026;4.604
5027;4.604
5028;6.404
5029;4.604
5030;4.854
5031;4.854
5032;4.074
5033;4.274
5034;1.394
5035;46.214
5036;51.214
5037;51.074
5038;52.824
5039;52.824
5040;2.524
5041;13.3
5042;13.3
5043;13.3
5044;13.3
5045;2.5
5046;5.024
5047;10.724
5048;14.624
5049;11.224
5050;6.224
5051;6.224
5052;8.024
5053;6.224
5054;6.474
5055;6.474
5056;4.074
5057;4.274
5058;46.394
5059;46.214
5060;51.514
5061;51.074
5062;52.824
5063;7.524
5064;2.524
5065;13.3
5066;13.3
5067;13.3
5068;13.3
5069;2.5
5070;5.024
5071;10.724
5072;14.624
5073;11.224
5074;6.224
5075;6.224
5076;8.024
5077;6.224
5078;6.474
5079;6.474
5080;4.074
5081;4.274
5082;46.394
5083;46.214
5084;51.514
5085;51.074
5086;52.824
5087;7.524
5088;2.524
5089;13.3
5090;13.3
5091;13.3
5092;13.3
5093;2.5
5094;5.024
5095;10.724
5096;14.624
5097;11.224
5098;6.224
5099;6.224
5100;8.024
5101;6.224
5102;6.474
5103;6.474
5104;4.074
5105;4.274
5106;46.394
5107;46.214
5108;51.514
5109;51.074
5110;52.824
5111;7.524
5112;2.524
5113;13.3
5114;13.3
5115;13.3
5116;13.3
5117;2.5
5118;5.024
5119;10.724
5120;14.624
5121;11.224
5122;6.224
5123;6.224
5124;8.024
5125;6.224
5126;6.474
5127;6.474
5128;4.074
5129;4.274
5130;46.394
5131;46.214
5132;51.514
5133;51.074
5134;52.824
5135;7.524
5136;2.524
5137;13.3
5138;13.3
5139;13.3
5140;13.3
5141;2.5
5142;5.024
5143;10.724
5144;14.624
5145;11.224
5146;6.224
5147;6.224
5148;8.024
5149;6.224
5150;6.474
5151;6.474
5152;4.074
5153;4.274
5154;46.394
5155;46.214
5156;51.514
5157;51.074
5158;52.824
5159;7.524
5160;2.524
5161;13.3
5162;13.3
5163;13.3
5164;13.3
5165;2.5
5166;5.024
5167;10.724
5168;14.624
5169;9.604
5170;4.604
5171;4.604
5172;6.404
5173;4.604
5174;4.854
5175;4.854
5176;4.074
5177;4.274
5178;1.394
5179;46.214
5180;51.214
5181;51.074
5182;52.824
5183;52.824
5184;2.524
5185;13.3
5186;13.3
5187;13.3
5188;13.3
5189;2.5
5190;5.024
5191;10.724
5192;14.624
5193;9.604
5194;4.604
5195;4.604
5196;6.404
5197;4.604
5198;4.854
5199;4.854
5200;4.074
5201;4.274
5202;1.394
5203;46.214
5204;51.214
5205;51.074
5206;52.824
5207;52.824
5208;2.524
5209;13.3
5210;13.3
5211;13.3
5212;13.3
5213;2.5
5214;5.024
5215;10.724
5216;14.624
5217;11.224
5218;6.224
5219;6.224
5220;8.024
5221;6.224
5222;6.474
5223;6.474
5224;4.074
5225;4.274
5226;46.394
5227;46.214
5228;51.514
5229;51.074
5230;52.824
5231;7.524
5232;2.524
5233;13.3
5234;13.3
5235;13.3
5236;13.3
5237;2.5
5238;5.024
5239;10.724
5240;14.624
5241;11.224
5242;6.224
5243;6.224
5244;8.024
5245;6.224
5246;6.474
5247;6.474
5248;4.074
5249;4.274
5250;46.394
5251;46.214
5252;51.514
5253;51.074
5254;52.824
5255;7.524
5256;2.524
5257;13.3
5258;13.3
5259;13.3
5260;13.3
5261;2.5
5262;5.024
5263;10.724
5264;14.624
5265;11.224
5266;6.224
5267;6.224
5268;8.024
5269;6.224
5270;6.474
5271;6.474
5272;4.074
5273;4.274
5274;46.394
5275;46.214
5276;51.514
5277;51.074
5278;52.824
5279;7.524
5280;2.524
5281;13.3
5282;13.3
5283;13.3
5284;13.3
5285;2.5
5286;5.024
5287;10.724
5288;14.624
5289;11.224
5290;6.224
5291;6.224
5292;8.024
5293;6.224
5294;6.474
5295;6.474
5296;4.074
5297;4.274
5298;46.394
5299;46.214
5300;51.514
5301;51.074
5302;52.824
5303;7.524
5304;2.524
5305;13.3
5306;13.3
5307;13.3
5308;13.3
5309;2.5
5310;5.024
5311;10.724
5312;14.624
5313;11.224
5314;6.224
5315;6.224
5316;8.024
5317;6.224
5318;6.474
5319;6.474
5320;4.074
5321;4.274
5322;46.394
5323;46.214
5324;51.514
5325;51.074
5326;52.824
5327;7.524
5328;2.524
5329;13.3
5330;13.3
5331;13.3
5332;13.3
5333;2.5
5334;5.024
5335;10.724
5336;14.624
5337;9.604
5338;4.604
5339;4.604
5340;6.404
5341;4.604
5342;4.854
5343;4.854
5344;4.074
5345;4.274
5346;1.394
5347;46.214
5348;51.214
5349;51.074
5350;52.824
5351;52.824
5352;2.524
5353;13.3
5354;13.3
5355;13.3
5356;13.3
5357;2.5
5358;5.024
5359;10.724
5360;14.624
5361;9.604
5362;4.604
5363;4.604
5364;6.404
5365;4.604
5366;4.854
5367;4.854
5368;4.074
5369;4.274
5370;1.394
5371;46.214
5372;51.214
5373;51.074
5374;52.824
5375;52.824
5376;2.524
5377;13.3
5378;13.3
5379;13.3
5380;13.3
5381;2.5
5382;5.024
5383;10.724
5384;14.624
5385;11.224
5386;6.224
5387;6.224
5388;8.024
5389;6.224
5390;6.474
5391;6.474
5392;4.074
5393;4.274
5394;46.394
5395;46.214
5396;51.514
5397;51.074
5398;52.824
5399;7.524
5400;2.524
5401;13.3
5402;13.3
5403;13.3
5404;13.3
5405;2.5
5406;5.024
5407;10.724
5408;14.624
5409;11.224
5410;6.224
5411;6.224
5412;8.024
5413;6.224
5414;6.474
5415;6.474
5416;4.074
5417;4.274
5418;46.394
5419;46.214
5420;51.514
5421;51.074
5422;52.824
5423;7.524
5424;2.524
5425;13.3
5426;13.3
5427;13.3
5428;13.3
5429;2.5
5430;5.024
5431;10.724
5432;14.624
5433;11.224
5434;6.224
5435;6.224
5436;8.024
5437;6.224
5438;6.474
5439;6.474
5440;4.074
5441;4.274
5442;46.394
5443;46.214
5444;51.514
5445;51.074
5446;52.824
5447;7.524
5448;2.524
5449;13.3
5450;13.3
5451;13.3
5452;13.3
5453;2.5
5454;5.024
5455;10.724
5456;14.624
5457;11.224
5458;6.224
5459;6.224
5460;8.024
5461;6.224
5462;6.474
5463;6.474
5464;4.074
5465;4.274
5466;46.394
5467;46.214
5468;51.514
5469;51.074
5470;52.824
5471;7.524
5472;2.524
5473;13.3
5474;13.3
5475;13.3
5476;13.3
5477;2.5
5478;5.024
5479;10.724
5480;14.624
5481;11.224
5482;6.224
5483;6.224
5484;8.024
5485;6.224
5486;6.474
5487;6.474
5488;4.074
5489;4.274
5490;46.394
5491;46.214
5492;51.514
5493;51.074
5494;52.824
5495;7.524
5496;2.524
5497;13.3
5498;13.3
5499;13.3
5500;13.3
5501;2.5
5502;5.024
5503;10.724
5504;14.624
5505;9.604
5506;4.604
5507;4.604
5508;6.404
5509;4.604
5510;4.854
5511;4.854
5512;4.074
5513;4.274
5514;1.394
5515;46.214
5516;51.214
5517;51.074
5518;52.824
5519;52.824
5520;2.524
5521;13.3
5522;13.3
5523;13.3
5524;13.3
5525;2.5
5526;5.024
5527;10.724
5528;14.624
5529;9.604
5530;4.604
5531;4.604
5532;6.404
5533;4.604
5534;4.854
5535;4.854
5536;4.074
5537;4.274
5538;1.394
5539;46.214
5540;51.214
5541;51.074
5542;52.824
5543;52.824
5544;2.524
5545;13.3
5546;13.3
5547;13.3
5548;13.3
5549;2.5
5550;5.024
5551;10.724
5552;14.624
5553;11.224
5554;6.224
5555;6.224
5556;8.024
5557;6.224
5558;6.474
5559;6.474
5560;4.074
5561;4.274
5562;46.394
5563;46.214
5564;51.514
5565;51.074
5566;52.824
5567;7.524
5568;2.524
5569;13.3
5570;13.3
5571;13.3
5572;13.3
5573;2.5
5574;5.024
5575;10.724
5576;14.624
5577;11.224
5578;6.224
5579;6.224
5580;8.024
5581;6.224
5582;6.474
5583;6.474
5584;4.074
5585;4.274
5586;46.394
5587;46.214
5588;51.514
5589;51.074
5590;52.824
5591;7.524
5592;2.524
5593;13.3
5594;13.3
5595;13.3
5596;13.3
5597;2.5
5598;5.024
5599;10.724
5600;14.624
5601;11.224
5602;6.224
5603;6.224
5604;8.024
5605;6.224
5606;6.474
5607;6.474
5608;4.074
5609;4.274
5610;46.394
5611;46.214
5612;51.514
5613;51.074
5614;52.824
5615;7.524
5616;2.524
5617;13.3
5618;13.3
5619;13.3
5620;13.3
5621;2.5
5622;5.024
5623;10.724
5624;14.624
5625;11.224
5626;6.224
5627;6.224
5628;8.024
5629;6.224
5630;6.474
5631;6.474
5632;4.074
5633;4.274
5634;46.394
5635;46.214
5636;51.514
5637;51.074
5638;52.824
5639;7.524
5640;2.524
5641;13.3
5642;13.3
5643;13.3
5644;13.3
5645;2.5
5646;5.024
5647;10.724
5648;14.624
5649;11.224
5650;6.224
5651;6.224
5652;8.024
5653;6.224
5654;6.474
5655;6.474
5656;4.074
5657;4.274
5658;46.394
5659;46.214
5660;51.514
5661;51.074
5662;52.824
5663;7.524
5664;2.524
5665;13.3
5666;13.3
5667;13.3
5668;13.3
5669;2.5
5670;5.024
5671;10.724
5672;14.624
5673;9.604
5674;4.604
5675;4.604
5676;6.404
5677;4.604
5678;4.854
5679;4.854
5680;4.074
5681;4.274
5682;1.394
5683;46.214
5684;51.214
5685;51.074
5686;52.824
5687;52.824
5688;2.524
5689;13.3
5690;13.3
5691;13.3
5692;13.3
5693;2.5
5694;5.024
5695;10.724
5696;14.624
5697;9.604
5698;4.604
5699;4.604
5700;6.404
5701;4.604
5702;4.854
5703;4.854
5704;4.074
5705;4.274
5706;1.394
5707;46.214
5708;51.214
5709;51.074
5710;52.824
5711;52.824
5712;2.524
5713;13.3
5714;13.3
5715;13.3
5716;13.3
5717;2.5
5718;5.024
5719;10.724
5720;14.624
5721;11.224
5722;6.224
5723;6.224
5724;8.024
5725;6.224
5726;6.474
5727;6.474
5728;4.074
5729;4.274
5730;46.394
5731;46.214
5732;51.514
5733;51.074
5734;52.824
5735;7.524
5736;2.524
5737;13.3
5738;13.3
5739;13.3
5740;13.3
5741;2.5
5742;5.024
5743;10.724
5744;14.624
5745;11.224
5746;6.224
5747;6.224
5748;8.024
5749;6.224
5750;6.474
5751;6.474
5752;4.074
5753;4.274
5754;46.394
5755;46.214
5756;51.514
5757;51.074
5758;52.824
5759;7.524
5760;2.524
5761;13.3
5762;13.3
5763;13.3
5764;13.3
5765;2.5
5766;5.024
5767;10.724
5768;14.624
5769;11.224
5770;6.224
5771;6.224
5772;8.024
5773;6.224
5774;6.474
5775;6.474
5776;4.074
5777;4.274
5778;46.394
5779;46.214
5780;51.514
5781;51.074
5782;52.824
5783;7.524
5784;2.524
5785;13.3
5786;13.3
5787;13.3
5788;13.3
5789;2.5
5790;5.024
5791;10.724
5792;14.624
5793;11.224
5794;6.224
5795;6.224
5796;8.024
5797;6.224
5798;6.474
5799;6.474
5800;4.074
5801;4.274
5802;46.394
5803;46.214
5804;51.514
5805;51.074
5806;52.824
5807;7.524
5808;2.524
5809;13.3
5810;13.3
5811;13.3
5812;13.3
5813;2.5
5814;5.024
5815;10.724
5816;14.624
5817;11.224
5818;6.224
5819;6.224
5820;8.024
5821;6.224
5822;6.474
5823;6.474
5824;4.074
5825;4.274
5826;46.394
5827;46.214
5828;51.514
5829;51.074
5830;52.824
5831;7.524
5832;2.524
5833;13.3
5834;13.3
5835;13.3
5836;13.3
5837;2.5
5838;5.024
5839;10.724
5840;14.624
5841;9.604
5842;4.604
5843;4.604
5844;6.404
5845;4.604
5846;4.854
5847;4.854
5848;4.074
5849;4.274
5850;1.394
5851;46.214
5852;51.214
5853;51.074
5854;52.824
5855;52.824
5856;2.524
5857;13.3
5858;13.3
5859;13.3
5860;13.3
5861;2.5
5862;5.024
5863;10.724
5864;14.624
5865;9.604
5866;4.604
5867;4.604
5868;6.404
5869;4.604
5870;4.854
5871;4.854
5872;4.074
5873;4.274
5874;1.394
5875;46.214
5876;51.214
5877;51.074
5878;52.824
5879;52.824
5880;2.524
5881;13.3
5882;13.3
5883;13.3
5884;13.3
5885;2.5
5886;5.024
5887;10.724
5888;14.624
5889;11.224
5890;6.224
5891;6.224
5892;8.024
5893;6.224
5894;6.474
5895;6.474
5896;4.074
5897;4.274
5898;46.394
5899;46.214
5900;51.514
5901;51.074
5902;52.824
5903;7.524
5904;2.524
5905;13.3
5906;13.3
5907;13.3
5908;13.3
5909;2.5
5910;5.024
5911;10.724
5912;14.624
5913;11.224
5914;6.224
5915;6.224
5916;8.024
5917;6.224
5918;6.474
5919;6.474
5920;4.074
5921;4.274
5922;46.394
5923;46.214
5924;51.514
5925;51.074
5926;52.824
5927;7.524
5928;2.524
5929;13.3
5930;13.3
5931;13.3
5932;13.3
5933;2.5
5934;5.024
5935;10.724
5936;14.624
5937;11.224
5938;6.224
5939;6.224
5940;8.024
5941;6.224
5942;6.474
5943;6.474
5944;4.074
5945;4.274
5946;46.394
5947;46.214
5948;51.514
5949;51.074
5950;52.824
5951;7.524
5952;2.524
5953;13.3
5954;13.3
5955;13.3
5956;13.3
5957;2.5
5958;5.024
5959;10.724
5960;14.624
5961;11.224
5962;6.224
5963;6.224
5964;8.024
5965;6.224
5966;6.474
5967;6.474
5968;4.074
5969;4.274
5970;46.394
5971;46.214
5972;51.514
5973;51.074
5974;52.824
5975;7.524
5976;2.524
5977;13.3
5978;13.3
5979;13.3
5980;13.3
5981;2.5
5982;5.024
5983;10.724
5984;14.624
5985;11.224
5986;6.224
5987;6.224
5988;8.024
5989;6.224
5990;6.474
5991;6.474
5992;4.074
5993;4.274
5994;46.394
5995;46.214
5996;51.514
5997;51.074
5998;52.824
5999;7.524
6000;2.524
6001;13.3
6002;13.3
6003;13.3
6004;13.3
6005;2.5
6006;5.024
6007;10.724
6008;14.624
6009;9.604
6010;4.604
6011;4.604
6012;6.404
6013;4.604
6014;4.854
6015;4.854
6016;4.074
6017;4.274
6018;1.394
6019;46.214
6020;51.214
6021;51.074
6022;52.824
6023;52.824
6024;2.524
6025;13.3
6026;13.3
6027;13.3
6028;13.3
6029;2.5
6030;5.024
6031;10.724
6032;14.624
6033;9.604
6034;4.604
6035;4.604
6036;6.404
6037;4.604
6038;4.854
6039;4.854
6040;4.074
6041;4.274
6042;1.394
6043;46.214
6044;51.214
6045;51.074
6046;52.824
6047;52.824
6048;2.524
6049;13.3
6050;13.3
6051;13.3
6052;13.3
6053;2.5
6054;5.024
6055;10.724
6056;14.624
6057;11.224
6058;6.224
6059;6.224
6060;8.024
6061;6.224
6062;6.474
6063;6.474
6064;4.074
6065;4.274
6066;46.394
6067;46.214
6068;51.514
6069;51.074
6070;52.824
6071;7.524
6072;2.524
6073;13.3
6074;13.3
6075;13.3
6076;13.3
6077;2.5
6078;5.024
6079;10.724
6080;14.624
6081;11.224
6082;6.224
6083;6.224
6084;8.024
6085;6.224
6086;6.474
6087;6.474
6088;4.074
6089;4.274
6090;46.394
6091;46.214
6092;51.514
6093;51.074
6094;52.824
6095;7.524
6096;2.524
6097;13.3
6098;13.3
6099;13.3
6100;13.3
6101;2.5
6102;5.024
6103;10.724
6104;14.624
6105;11.224
6106;6.224
6107;6.224
6108;8.024
6109;6.224
6110;6.474
6111;6.474
6112;4.074
6113;4.274
6114;46.394
6115;46.214
6116;51.514
6117;51.074
6118;52.824
6119;7.524
6120;2.524
6121;13.3
6122;13.3
6123;13.3
6124;13.3
6125;2.5
6126;5.024
6127;10.724
6128;14.624
6129;11.224
6130;6.224
6131;6.224
6132;8.024
6133;6.224
6134;6.474
