hour;h_load_kw
4276;73.2291666666667
4277;73.2291666666667
4278;73.2291666666667
4279;73.2291666666667
4280;73.2291666666667
4281;73.2291666666667
4282;73.2291666666667
4283;73.2291666666667
4284;73.2291666666667
4285;73.2291666666667
4286;73.2291666666667
4287;73.2291666666667
4288;73.2291666666667
4289;73.2291666666667
4290;74.4171666666667
4291;77.3331666666667
4292;79.9305666666667
4293;82.1121666666667
4294;84.5259666666667
4295;86.6319666666667
4296;88.0629666666667
4297;80.1627666666667
4298;73.2291666666667
4299;73.2291666666667
4300;73.2291666666667
4301;73.2291666666667
4302;73.2291666666667
4303;73.2291666666667
4304;73.2291666666667
4305;73.2291666666667
4306;73.2291666666667
4307;73.2291666666667
4308;73.2291666666667
4309;73.2291666666667
4310;73.2291666666667
4311;73.2291666666667
4312;73.2291666666667
4313;74.1201666666667
4314;76.1127666666667
4315;77.9433666666667
4316;79.6443666666667
4317;81.1401666666667
4318;82.4037666666667
4319;83.5539666666667
4320;84.6501666666667
4321;79.8603666666667
4322;73.2291666666667
4323;73.2291666666667
4324;73.2291666666667
4325;73.2291666666667
4326;73.2291666666667
4327;73.2291666666667
4328;73.2291666666667
4329;73.2291666666667
4330;73.2291666666667
4331;73.2291666666667
4332;73.2291666666667
4333;73.2291666666667
4334;73.2291666666667
4335;73.2291666666667
4336;73.2291666666667
4337;73.2291666666667
4338;73.6773666666667
4339;75.6537666666667
4340;77.5275666666667
4341;79.4715666666667
4342;81.2643666666667
4343;82.9005666666667
4344;83.9751666666667
4345;77.9163666666667
4346;73.2291666666667
4347;73.2291666666667
4348;73.2291666666667
4349;73.2291666666667
4350;73.2291666666667
4351;73.2291666666667
4352;73.2291666666667
4353;73.2291666666667
4354;73.2291666666667
4355;73.2291666666667
4356;73.2291666666667
4357;73.2291666666667
4358;73.2291666666667
4359;73.2291666666667
4360;73.2291666666667
4361;73.2291666666667
4362;73.2291666666667
4363;74.5305666666667
4364;75.9993666666667
4365;77.2737666666667
4366;78.2727666666667
4367;79.2285666666667
4368;80.0169666666667
4369;74.7951666666667
4370;73.2291666666667
4371;73.2291666666667
4372;73.2291666666667
4373;73.2291666666667
4374;73.2291666666667
4375;73.2291666666667
4376;73.2291666666667
4377;73.2291666666667
4378;73.2291666666667
4379;73.2291666666667
4380;73.2291666666667
4381;73.2291666666667
4382;73.2291666666667
4383;73.2291666666667
4384;73.2291666666667
4385;73.4343666666667
4386;75.2487666666667
4387;77.1117666666667
4388;78.8451666666667
4389;80.4273666666667
4390;81.1779666666667
4391;81.6207666666667
4392;81.6531666666667
4393;73.5423666666667
4394;73.2291666666667
4395;73.2291666666667
4396;73.2291666666667
4397;73.2291666666667
4398;73.2291666666667
4399;73.2291666666667
4400;73.2291666666667
4401;73.2291666666667
4402;73.2291666666667
4403;73.2291666666667
4404;73.2291666666667
4405;73.2291666666667
4406;73.2291666666667
4407;73.2291666666667
4408;73.2291666666667
4409;73.2291666666667
4410;73.2291666666667
4411;74.7033666666667
4412;76.4745666666667
4413;78.0999666666667
4414;79.1745666666667
4415;80.0547666666667
4416;80.4111666666667
4417;73.8177666666667
4418;73.2291666666667
4419;73.2291666666667
4420;73.2291666666667
4421;73.2291666666667
4422;73.2291666666667
4423;73.2291666666667
4424;73.2291666666667
4425;73.2291666666667
4426;73.2291666666667
4427;73.2291666666667
4428;73.2291666666667
4429;73.2291666666667
4430;73.2291666666667
4431;73.2291666666667
4432;73.2291666666667
4433;73.2291666666667
4434;73.2291666666667
4435;73.2615666666667
4436;74.9949666666667
4437;76.6851666666667
4438;78.0945666666667
4439;79.0611666666667
4440;79.4985666666667
4441;74.7843666666667
4442;73.2291666666667
4443;73.2291666666667
4444;73.2291666666667
4445;73.2291666666667
4446;73.2291666666667
4447;73.2291666666667
4448;73.2291666666667
4449;73.2291666666667
4450;73.2291666666667
4451;73.2291666666667
4452;73.2291666666667
4453;73.2291666666667
4454;73.2291666666667
4455;73.2291666666667
4456;73.2291666666667
4457;73.2291666666667
4458;74.5143666666667
4459;76.7067666666667
4460;78.6399666666667
4461;80.4111666666667
4462;81.5235666666667
4463;82.1985666666667
4464;82.5009666666667
4465;78.2835666666667
4466;73.2291666666667
4467;73.2291666666667
4468;73.2291666666667
4469;73.2291666666667
